1788204402383 	 12 	 200 	 2 	 1
1788204402344 	 72 	 200 	 2 	 0
1788204402425 	 13 	 200 	 3 	 0
1788204402459 	 31 	 200 	 6 	 2
1788204402490 	 15 	 200 	 6 	 1
1788204402463 	 64 	 200 	 6 	 0
1788204402544 	 18 	 200 	 7 	 0
1788204402572 	 12 	 200 	 8 	 0
1788204402612 	 36 	 200 	 9 	 0
1788204402732 	 20 	 200 	 10 	 0
1788204402763 	 11 	 200 	 11 	 0
1788204402801 	 29 	 200 	 13 	 1
1788204402811 	 19 	 200 	 13 	 0
1788204402888 	 14 	 200 	 15 	 1
1788204402881 	 22 	 200 	 15 	 0
1788204403105 	 25 	 200 	 16 	 0
1788204403179 	 34 	 200 	 17 	 0
1788204403230 	 15 	 200 	 18 	 0
1788204403287 	 14 	 200 	 19 	 0
1788204403309 	 18 	 200 	 20 	 0
1788204403459 	 14 	 200 	 22 	 1
1788204403465 	 18 	 200 	 22 	 0
1788204403559 	 26 	 200 	 23 	 0
1788204403673 	 33 	 200 	 24 	 0
1788204403776 	 30 	 200 	 25 	 0
1788204403811 	 21 	 200 	 27 	 1
1788204403811 	 22 	 200 	 27 	 0
1788204403850 	 15 	 200 	 29 	 1
1788204403850 	 17 	 200 	 29 	 0
1788204404015 	 32 	 200 	 31 	 1
1788204404034 	 31 	 200 	 31 	 0
1788204404114 	 12 	 200 	 32 	 0
1788204404174 	 13 	 200 	 33 	 0
1788204404193 	 13 	 200 	 34 	 0
1788204404270 	 39 	 200 	 35 	 0
1788204404428 	 13 	 200 	 37 	 1
1788204404434 	 18 	 200 	 37 	 0
1788204404456 	 12 	 200 	 38 	 0
1788204404516 	 20 	 200 	 39 	 0
1788204404679 	 38 	 200 	 41 	 1
1788204404702 	 21 	 200 	 41 	 0
1788204404778 	 12 	 200 	 42 	 0
1788204404809 	 12 	 200 	 43 	 0
1788204404931 	 33 	 200 	 45 	 1
1788204404935 	 34 	 200 	 45 	 0
1788204404972 	 15 	 200 	 47 	 1
1788204404987 	 12 	 200 	 47 	 0
1788204405007 	 13 	 200 	 48 	 0
1788204405063 	 13 	 200 	 49 	 0
1788204405116 	 13 	 200 	 50 	 0
1788204405143 	 13 	 200 	 52 	 1
1788204405144 	 22 	 200 	 52 	 0
1788204405293 	 38 	 200 	 56 	 3
1788204405322 	 16 	 200 	 56 	 2
1788204405317 	 25 	 200 	 56 	 1
1788204405319 	 26 	 200 	 56 	 0
1788204405421 	 36 	 200 	 57 	 0
1788204405534 	 33 	 200 	 58 	 0
1788204405593 	 16 	 200 	 59 	 0
1788204405650 	 33 	 200 	 60 	 0
1788204405768 	 23 	 200 	 61 	 0
1788204405910 	 22 	 200 	 62 	 0
1788204406005 	 37 	 200 	 64 	 1
1788204406023 	 26 	 200 	 64 	 0
1788204406091 	 30 	 200 	 65 	 0
1788204406152 	 33 	 200 	 66 	 0
1788204406336 	 21 	 200 	 67 	 0
1788204406402 	 28 	 200 	 71 	 3
1788204406398 	 33 	 200 	 71 	 2
1788204406429 	 36 	 200 	 71 	 1
1788204406430 	 41 	 200 	 71 	 0
1788204406516 	 37 	 200 	 72 	 0
1788204406561 	 23 	 200 	 74 	 1
1788204406575 	 16 	 200 	 74 	 0
1788204406627 	 15 	 200 	 75 	 0
1788204406696 	 21 	 200 	 76 	 0
1788204406797 	 26 	 200 	 77 	 0
1788204407167 	 12 	 200 	 78 	 0
1788204407181 	 12 	 200 	 79 	 0
1788204407211 	 14 	 200 	 80 	 0
1788204407248 	 16 	 200 	 81 	 0
1788204407281 	 15 	 200 	 83 	 1
1788204407284 	 14 	 200 	 83 	 0
1788204407314 	 12 	 200 	 84 	 0
1788204407417 	 34 	 200 	 86 	 1
1788204407427 	 33 	 200 	 87 	 1
1788204407455 	 19 	 200 	 87 	 0
1788204407496 	 14 	 200 	 88 	 0
1788204407624 	 36 	 200 	 91 	 2
1788204407640 	 34 	 200 	 92 	 2
1788204407642 	 33 	 200 	 92 	 1
1788204407664 	 16 	 200 	 92 	 0
1788204407720 	 12 	 200 	 93 	 0
1788204407737 	 19 	 200 	 94 	 0
1788204407808 	 15 	 200 	 95 	 0
1788204407850 	 13 	 200 	 97 	 1
1788204407855 	 14 	 200 	 97 	 0
1788204407876 	 15 	 200 	 99 	 1
1788204407886 	 14 	 200 	 99 	 0
1788204407937 	 32 	 200 	 100 	 0
1788204407995 	 14 	 200 	 102 	 1
1788204408003 	 20 	 200 	 102 	 0
1788204408097 	 14 	 200 	 103 	 0
1788204408234 	 39 	 200 	 104 	 0
1788204408321 	 36 	 200 	 106 	 1
1788204408365 	 53 	 200 	 107 	 1
1788204408324 	 249 	 200 	 108 	 1
1788204408569 	 20 	 200 	 109 	 1
1788204408583 	 15 	 200 	 110 	 1
1788204408595 	 16 	 200 	 110 	 0
1788204408804 	 22 	 200 	 111 	 0
1788204408854 	 18 	 200 	 112 	 0
1788204408885 	 12 	 200 	 113 	 0
1788204408935 	 14 	 200 	 114 	 0
1788204409006 	 32 	 200 	 115 	 0
1788204409071 	 22 	 200 	 116 	 0
1788204409171 	 33 	 200 	 119 	 2
1788204409186 	 24 	 200 	 119 	 1
1788204409184 	 28 	 200 	 119 	 0
1788204409214 	 15 	 200 	 120 	 0
1788204409237 	 16 	 200 	 122 	 1
1788204409242 	 13 	 200 	 122 	 0
1788204409268 	 20 	 200 	 123 	 0
1788204409304 	 13 	 200 	 125 	 1
1788204409309 	 13 	 200 	 125 	 0
1788204409330 	 13 	 200 	 127 	 1
1788204409334 	 11 	 200 	 127 	 0
1788204409382 	 33 	 200 	 129 	 1
1788204409413 	 24 	 200 	 129 	 0
1788204409447 	 35 	 200 	 130 	 0
1788204409513 	 30 	 200 	 131 	 0
1788204409581 	 15 	 200 	 132 	 0
1788204409898 	 34 	 200 	 133 	 0
1788204409946 	 14 	 200 	 134 	 0
1788204410079 	 19 	 200 	 136 	 1
1788204410091 	 12 	 200 	 136 	 0
1788204410182 	 25 	 200 	 137 	 0
1788204410223 	 19 	 200 	 138 	 0
1788204410261 	 13 	 200 	 139 	 0
1788204410309 	 14 	 200 	 140 	 0
1788204410466 	 51 	 200 	 141 	 0
1788204410542 	 36 	 200 	 142 	 0
1788204410588 	 12 	 200 	 143 	 0
1788204410606 	 12 	 200 	 144 	 0
1788204410620 	 11 	 200 	 145 	 0
1788204410633 	 14 	 200 	 146 	 0
1788204410812 	 32 	 200 	 148 	 1
1788204410833 	 31 	 200 	 149 	 1
1788204410851 	 20 	 200 	 150 	 1
1788204410871 	 14 	 200 	 150 	 0
1788204410924 	 38 	 200 	 153 	 2
1788204410940 	 22 	 200 	 153 	 1
