1787327528796 	 26 	 200 	 1 	 0
1787327529061 	 12 	 200 	 2 	 0
1787327529180 	 24 	 200 	 4 	 1
1787327529195 	 13 	 200 	 4 	 0
1787327529343 	 21 	 200 	 5 	 0
1787327529540 	 14 	 200 	 6 	 0
1787327529942 	 26 	 200 	 7 	 0
1787327530083 	 15 	 200 	 8 	 0
1787327530603 	 27 	 200 	 9 	 0
1787327530667 	 30 	 200 	 10 	 0
1787327530706 	 13 	 200 	 11 	 0
1787327531411 	 15 	 200 	 12 	 0
1787327531618 	 18 	 200 	 13 	 0
1787327531653 	 13 	 200 	 14 	 0
1787327531777 	 13 	 200 	 15 	 0
1787327532037 	 36 	 200 	 16 	 0
1787327532097 	 24 	 200 	 17 	 0
1787327532550 	 33 	 200 	 18 	 0
1787327532916 	 14 	 200 	 19 	 0
1787327533215 	 13 	 200 	 20 	 0
1787327533454 	 17 	 200 	 21 	 0
1787327534037 	 29 	 200 	 22 	 0
1787327534414 	 21 	 200 	 23 	 0
1787327535198 	 14 	 200 	 24 	 0
1787327535420 	 13 	 200 	 26 	 1
1787327535433 	 14 	 200 	 26 	 0
1787327535646 	 15 	 200 	 27 	 0
1787327535882 	 31 	 200 	 28 	 0
1787327535946 	 33 	 200 	 29 	 0
1787327536533 	 18 	 200 	 30 	 0
1787327536878 	 30 	 200 	 31 	 0
1787327537071 	 14 	 200 	 32 	 0
1787327537482 	 17 	 200 	 33 	 0
1787327537630 	 14 	 200 	 34 	 0
1787327537688 	 18 	 200 	 35 	 0
1787327537831 	 38 	 200 	 36 	 0
1787327537887 	 14 	 200 	 37 	 0
1787327537921 	 15 	 200 	 38 	 0
1787327538157 	 15 	 200 	 39 	 0
1787327538642 	 18 	 200 	 40 	 0
1787327539092 	 33 	 200 	 41 	 0
1787327539223 	 34 	 200 	 42 	 0
1787327539299 	 17 	 200 	 43 	 0
1787327539536 	 13 	 200 	 44 	 0
1787327539575 	 25 	 200 	 45 	 0
1787327540248 	 13 	 200 	 46 	 0
1787327540490 	 13 	 200 	 47 	 0
1787327540620 	 14 	 200 	 48 	 0
1787327540770 	 13 	 200 	 49 	 0
1787327540996 	 22 	 200 	 50 	 0
1787327541089 	 20 	 200 	 51 	 0
1787327541178 	 19 	 200 	 53 	 1
1787327541175 	 22 	 200 	 53 	 0
1787327541299 	 28 	 200 	 54 	 0
1787327541997 	 25 	 200 	 55 	 0
1787327542356 	 20 	 200 	 56 	 0
1787327542566 	 28 	 200 	 57 	 0
1787327542633 	 14 	 200 	 58 	 0
1787327542689 	 18 	 200 	 59 	 0
1787327542778 	 14 	 200 	 60 	 0
1787327543066 	 14 	 200 	 62 	 1
1787327543287 	 22 	 200 	 63 	 1
1787327542961 	 352 	 200 	 63 	 0
1787327543544 	 42 	 200 	 65 	 1
1787327543570 	 24 	 200 	 65 	 0
1787327543650 	 14 	 200 	 66 	 0
1787327543722 	 17 	 200 	 67 	 0
1787327543816 	 15 	 200 	 68 	 0
1787327543945 	 26 	 200 	 69 	 0
1787327544054 	 36 	 200 	 70 	 0
1787327544571 	 17 	 200 	 71 	 0
1787327544709 	 19 	 200 	 72 	 0
1787327544932 	 13 	 200 	 73 	 0
1787327544990 	 50 	 200 	 74 	 0
1787327545197 	 21 	 200 	 75 	 0
1787327545305 	 16 	 200 	 76 	 0
1787327545633 	 14 	 200 	 77 	 0
1787327545804 	 27 	 200 	 78 	 0
1787327546052 	 15 	 200 	 79 	 0
1787327546084 	 12 	 200 	 80 	 0
1787327546362 	 17 	 200 	 81 	 0
1787327546551 	 36 	 200 	 83 	 1
1787327546575 	 31 	 200 	 83 	 0
1787327546653 	 40 	 200 	 84 	 0
1787327546818 	 19 	 200 	 85 	 0
1787327547069 	 24 	 200 	 86 	 0
1787327547507 	 20 	 200 	 87 	 0
1787327548016 	 36 	 200 	 88 	 0
1787327548514 	 15 	 200 	 89 	 0
1787327548709 	 12 	 200 	 90 	 0
1787327549138 	 23 	 200 	 91 	 0
1787327549271 	 14 	 200 	 92 	 0
1787327549436 	 14 	 200 	 93 	 0
1787327549451 	 15 	 200 	 94 	 0
1787327550095 	 15 	 200 	 95 	 0
1787327550410 	 13 	 200 	 96 	 0
1787327550579 	 19 	 200 	 97 	 0
1787327550989 	 13 	 200 	 98 	 0
1787327551667 	 15 	 200 	 100 	 1
1787327551678 	 17 	 200 	 100 	 0
1787327552228 	 28 	 200 	 101 	 0
1787327552291 	 13 	 200 	 102 	 0
1787327552430 	 13 	 200 	 103 	 0
1787327552890 	 29 	 200 	 104 	 0
1787327553471 	 16 	 200 	 105 	 0
1787327553519 	 14 	 200 	 106 	 0
1787327553685 	 25 	 200 	 107 	 0
1787327553880 	 37 	 200 	 108 	 0
1787327554341 	 15 	 200 	 109 	 0
1787327554769 	 14 	 200 	 110 	 0
1787327554863 	 51 	 200 	 111 	 0
1787327555017 	 14 	 200 	 112 	 0
1787327555092 	 30 	 200 	 113 	 0
1787327555395 	 24 	 200 	 114 	 0
1787327555420 	 17 	 200 	 115 	 0
1787327555634 	 13 	 200 	 116 	 0
1787327555791 	 15 	 200 	 117 	 0
1787327556323 	 34 	 200 	 118 	 0
1787327556379 	 13 	 200 	 119 	 0
1787327556684 	 135 	 200 	 120 	 0
1787327556946 	 30 	 200 	 121 	 0
1787327557268 	 17 	 200 	 122 	 0
1787327557520 	 19 	 200 	 123 	 0
1787327557676 	 16 	 200 	 124 	 0
1787327557842 	 25 	 200 	 125 	 1
1787327557869 	 13 	 200 	 126 	 0
1787327558150 	 13 	 200 	 127 	 0
1787327558275 	 14 	 200 	 128 	 0
1787327558427 	 14 	 200 	 129 	 0
1787327558626 	 24 	 200 	 130 	 0
1787327558667 	 14 	 200 	 131 	 0
1787327558874 	 18 	 200 	 132 	 0
1787327559098 	 14 	 200 	 133 	 0
1787327559550 	 14 	 200 	 134 	 0
1787327559621 	 14 	 200 	 135 	 0
1787327559650 	 15 	 200 	 136 	 0
1787327559716 	 15 	 200 	 137 	 0
1787327560076 	 32 	 200 	 138 	 0
1787327560613 	 12 	 200 	 139 	 0
1787327560721 	 14 	 200 	 140 	 0
1787327560754 	 14 	 200 	 141 	 0
1787327560979 	 37 	 200 	 142 	 0
1787327561061 	 13 	 200 	 143 	 0
1787327561215 	 18 	 200 	 144 	 0
1787327561244 	 25 	 200 	 145 	 0
1787327562040 	 16 	 200 	 146 	 0
1787327562272 	 17 	 200 	 147 	 0
1787327562328 	 14 	 200 	 149 	 1
1787327562331 	 14 	 200 	 149 	 0
1787327562470 	 16 	 200 	 150 	 0
1787327562696 	 13 	 200 	 151 	 0
1787327562758 	 13 	 200 	 152 	 0
1787327562890 	 25 	 200 	 153 	 0
1787327562971 	 33 	 200 	 154 	 0
1787327563535 	 19 	 200 	 155 	 0
1787327563578 	 21 	 200 	 156 	 0
1787327564080 	 39 	 200 	 157 	 0
1787327564312 	 14 	 200 	 158 	 0
1787327565087 	 15 	 200 	 159 	 0
1787327565331 	 15 	 200 	 160 	 0
1787327565410 	 13 	 200 	 161 	 0
1787327565597 	 28 	 200 	 162 	 0
1787327565697 	 12 	 200 	 163 	 0
1787327565743 	 12 	 200 	 164 	 0
1787327566125 	 32 	 200 	 166 	 1
1787327566136 	 22 	 200 	 166 	 0
1787327566732 	 14 	 200 	 168 	 1
1787327566734 	 15 	 200 	 168 	 0
1787327567009 	 39 	 200 	 169 	 0
1787327567503 	 24 	 200 	 170 	 0
1787327567545 	 16 	 200 	 171 	 0
1787327568159 	 12 	 200 	 172 	 0
1787327568188 	 14 	 200 	 173 	 0
1787327568563 	 31 	 200 	 175 	 1
1787327568561 	 40 	 200 	 175 	 0
1787327568838 	 23 	 200 	 177 	 1
1787327568824 	 51 	 200 	 177 	 0
1787327569012 	 35 	 200 	 178 	 0
1787327569468 	 12 	 200 	 179 	 0
1787327569484 	 18 	 200 	 180 	 0
1787327570099 	 16 	 200 	 181 	 0
1787327570116 	 12 	 200 	 182 	 0
1787327570387 	 32 	 200 	 183 	 0
1787327570534 	 37 	 200 	 184 	 0
1787327570630 	 18 	 200 	 185 	 0
1787327570708 	 16 	 200 	 186 	 0
1787327570772 	 12 	 200 	 187 	 0
1787327570857 	 35 	 200 	 188 	 0
